Fecha entrada,Fecha Anulacion,Fecha venta,Noches,Tip_Hab_Fra,R_Factura,AD,NI,CU,Horario_Venta,P_Alojamiento,P_Desayuno,P_Almuerzo,P_Cena,Cantidad_Habitaciones,Mes_Entrada,Mes_Venta,Antelacion,Score Canc
2018-08-27,2018-08-14,2018-08-13,3,EC,PC,3,0,0,Tarde,374.775,20.13,50.31,50.31,2,August,August,14,0.0666666666666666
2018-08-27,2018-08-14,2018-08-13,3,EC,PC,2,1,0,Tarde,374.775,20.13,50.31,50.31,2,August,August,14,0.0666666666666666
2018-08-31,2018-08-22,2018-08-13,2,EC,HD,3,0,0,Tarde,274.88,11.46,0.0,0.0,1,August,August,18,0.4736842105263158
2018-08-18,2018-08-18,2018-08-13,5,EC,MPA,1,0,0,Tarde,60.6,3.4000000000000004,8.5,0.0,1,August,August,5,0.8333333333333334
2018-08-27,2018-08-17,2018-08-13,3,EC,PC,2,0,0,Tarde,287.4,15.51,38.82,38.82,1,August,August,14,0.2666666666666667
2018-08-29,2018-08-28,2018-08-13,4,EC,PC,4,0,0,Noche,665.6,35.56,88.92,88.92,1,August,August,16,0.8823529411764706
2018-08-22,2018-08-21,2018-08-13,5,A,PC,3,2,0,Noche,1166.64,62.05,155.15,155.15,1,August,August,9,0.8
2018-08-27,2018-08-27,2018-08-13,4,EC,MPA,2,1,1,Noche,510.28,24.2,60.52,0.0,1,August,August,14,0.9333333333333332
2018-09-04,2018-08-20,2018-08-13,3,EM,MPA,2,0,0,Noche,552.1500000000001,26.04,65.07000000000001,0.0,2,September,August,22,0.3043478260869565
2018-09-04,2018-08-20,2018-08-13,3,EM,MPA,2,0,0,Noche,552.1500000000001,26.04,65.07000000000001,0.0,2,September,August,22,0.3043478260869565
2018-09-13,2018-08-29,2018-08-13,3,DSC,PC,2,0,0,Noche,250.65,13.59,33.96,33.96,1,September,August,31,0.5
2018-08-24,2018-08-16,2018-08-13,3,EC,PC,2,0,0,Ma̱ana,490.62,26.22,65.55000000000001,65.55000000000001,1,August,August,11,0.25
2018-09-07,2018-08-17,2018-08-14,4,DSC,SA,2,0,0,Tarde,455.88,0.0,0.0,0.0,1,September,August,24,0.12
2018-08-23,2018-08-17,2018-08-14,3,DSC,MPA,2,2,0,Tarde,549.78,25.92,64.80000000000001,0.0,1,August,August,9,0.3
2018-08-27,2018-08-27,2018-08-14,3,DSC,PC,2,2,0,Tarde,429.47001,23.01,57.510000000000005,57.510000000000005,1,August,August,13,0.9285714285714286
2018-08-27,2018-08-27,2018-08-14,4,EC,MPA,2,1,0,Noche,510.28,24.2,60.52,0.0,1,August,August,13,0.9285714285714286
2018-08-14,2018-08-14,2018-08-14,1,EC,MPA,4,0,0,Noche,221.1,10.4,26.0,0.0,1,August,August,0,0.0
2018-08-24,2018-08-23,2018-08-14,3,EC,MPA,2,0,0,Tarde,475.8,22.47,56.19,0.0,1,August,August,10,0.8181818181818181
2018-08-19,2018-08-17,2018-08-15,1,EC,HD,2,0,0,Tarde,74.16,3.09,0.0,0.0,1,August,August,4,0.4
2018-08-29,2018-08-28,2018-08-16,4,EC,MPA,2,0,0,Ma̱ana,343.56,16.44,41.12,0.0,1,August,August,13,0.8571428571428572
2018-09-06,2018-08-16,2018-08-15,5,DSM,PC,2,1,0,Ma̱ana,591.09,31.75,79.4,79.4,2,September,August,22,0.0434782608695651
2018-09-06,2018-08-16,2018-08-15,5,DSM,PC,2,0,0,Ma̱ana,591.09,31.75,79.4,79.4,2,September,August,22,0.0434782608695651
2018-08-24,2018-08-16,2018-08-15,3,EM,MPA,2,0,0,Ma̱ana,497.55,23.49,58.74,0.0,1,August,August,9,0.0999999999999999
2018-09-07,2018-08-31,2018-08-16,3,EM,SA,2,0,0,Ma̱ana,405.62001,0.0,0.0,0.0,1,September,August,22,0.6521739130434783
2018-08-29,2018-08-27,2018-08-16,5,DSM,PC,2,2,0,Noche,823.5,44.0,110.0,110.0,1,August,August,13,0.7857142857142857
2018-09-14,2018-09-05,2018-08-16,2,DSM,PC,3,0,0,Noche,287.42,15.4,38.48,38.48,1,September,August,29,0.6666666666666667
2018-09-14,2018-08-17,2018-08-17,2,DSC,PC,2,0,1,Ma̱ana,218.7,11.78,29.44,29.44,1,September,August,28,0.0
2018-09-10,2018-08-20,2018-08-17,7,DSC,PC,2,0,0,Tarde,696.8899700000001,37.59,94.01,94.01,1,September,August,24,0.12
2018-08-17,2018-08-17,2018-08-17,2,EC,HD,4,0,0,Tarde,414.72,17.28,0.0,0.0,1,August,August,0,0.0
2018-09-08,2018-08-21,2018-08-17,3,DSC,PC,2,0,0,Tarde,277.5,15.0,37.5,37.5,1,September,August,22,0.1739130434782608
2018-08-29,2018-08-19,2018-08-17,3,EC,PC,2,0,0,Noche,278.31,15.03,37.62,37.62,1,August,August,12,0.1538461538461538
2018-09-10,2018-08-22,2018-08-18,4,DSC,PC,2,0,0,Ma̱ana,275.88,15.04,37.6,37.6,2,September,August,23,0.1666666666666666
2018-09-10,2018-08-22,2018-08-18,4,DSC,PC,2,0,0,Ma̱ana,275.88,15.04,37.6,37.6,2,September,August,23,0.1666666666666666
2018-09-02,2018-08-25,2018-08-18,4,DSM,PC,2,2,0,Ma̱ana,696.64,37.2,92.96,92.96,1,September,August,15,0.4375
2018-08-24,2018-08-23,2018-08-19,5,EC,HD,3,0,0,Ma̱ana,883.6199999999999,36.8,0.0,0.0,1,August,August,5,0.6666666666666667
2018-09-09,2018-08-26,2018-08-19,3,DSC,HD,2,0,0,Ma̱ana,299.28000000000003,12.48,0.0,0.0,1,September,August,21,0.3181818181818182
2018-09-14,2018-09-13,2018-08-19,3,EC,SA,3,0,0,Ma̱ana,387.57,0.0,0.0,0.0,1,September,August,26,0.925925925925926
2018-08-28,2018-08-27,2018-08-18,3,EC,MPA,2,1,0,Ma̱ana,500.16,23.61,59.04,0.0,1,August,August,10,0.8181818181818181
2018-09-15,2018-08-28,2018-08-18,1,DVM,HD,2,0,0,Ma̱ana,112.19,4.67,0.0,0.0,2,September,August,28,0.3448275862068966
2018-09-15,2018-08-28,2018-08-18,1,DVM,HD,2,0,0,Ma̱ana,112.19,4.67,0.0,0.0,2,September,August,28,0.3448275862068966
2018-08-30,2018-08-22,2018-08-20,3,EC,PC,2,0,0,Ma̱ana,278.31,15.03,37.62,37.62,1,August,August,10,0.1818181818181817
2018-08-31,2018-08-21,2018-08-20,2,EC,HD,2,1,0,Ma̱ana,235.76,9.82,0.0,0.0,1,August,August,11,0.0833333333333333
2018-08-27,2018-08-27,2018-08-20,2,EC,MPA,2,0,0,Ma̱ana,254.72,12.08,30.2,0.0,1,August,August,7,0.875
2018-08-31,2018-08-30,2018-08-20,2,EC,PC,4,0,0,Tarde,306.6,16.4,41.0,41.0,1,August,August,11,0.8333333333333334
2018-08-31,2018-08-22,2018-08-20,2,DSC,HD,2,0,0,Tarde,184.32,7.68,0.0,0.0,1,August,August,11,0.1666666666666666
2018-08-27,2018-08-27,2018-08-20,3,EC,PC,2,1,1,Tarde,408.24999,21.87,54.69,54.69,1,August,August,7,0.875
2018-09-14,2018-09-13,2018-08-20,2,EM,HD,2,0,0,Tarde,226.48,9.44,0.0,0.0,1,September,August,25,0.9230769230769232
2018-08-26,2018-08-20,2018-08-20,4,DSM,HD,3,0,0,Tarde,592.32,24.68,0.0,0.0,1,August,August,6,0.0
2018-09-10,2018-08-25,2018-08-20,1,IND,HD,1,0,0,Tarde,52.37,2.18,0.0,0.0,1,September,August,21,0.2272727272727273
2018-09-15,2018-08-22,2018-08-20,1,DSC,SA,2,0,0,Noche,91.16,0.0,0.0,0.0,1,September,August,26,0.074074074074074
2018-09-08,2018-09-07,2018-08-21,2,EC,PC,4,0,0,Ma̱ana,314.2,16.8,42.0,42.0,1,September,August,18,0.8947368421052632
2018-09-15,2018-09-04,2018-08-21,1,DSC,SA,2,0,0,Ma̱ana,91.16,0.0,0.0,0.0,1,September,August,25,0.5384615384615384
2018-09-07,2018-08-22,2018-08-21,3,EC,MPA,3,0,0,Tarde,450.03999,21.27,53.19,0.0,1,September,August,17,0.0555555555555555
2018-09-01,2018-08-23,2018-08-21,2,DSC,PC,2,0,0,Tarde,206.99,11.16,27.9,27.9,1,September,August,11,0.1666666666666666
2018-09-01,2018-08-31,2018-08-21,2,EC,MPA,3,0,0,Tarde,381.34,17.96,44.92,0.0,1,September,August,11,0.8333333333333334
2018-08-29,2018-08-28,2018-08-21,3,EC,PC,4,0,0,Tarde,466.74,24.96,62.400000000000006,62.400000000000006,1,August,August,8,0.7777777777777778
2018-08-24,2018-08-23,2018-08-21,3,EC,HD,2,1,0,Noche,527.16,21.96,0.0,0.0,1,August,August,3,0.5
2018-08-24,2018-08-23,2018-08-21,2,DSC,MPA,2,2,0,Noche,523.04,24.56,61.4,0.0,1,August,August,3,0.5
2018-09-03,2018-08-22,2018-08-21,6,DSM,PC,3,1,0,Noche,1355.28,72.12,180.3,180.3,2,September,August,13,0.0714285714285714
2018-08-31,2018-08-30,2018-08-21,1,EC,MPA,3,1,0,Noche,176.38,8.32,20.8,0.0,1,August,August,10,0.8181818181818181
2018-09-08,2018-08-28,2018-08-22,4,DSC,PC,2,1,0,Ma̱ana,472.31,25.4,63.48,63.48,1,September,August,17,0.3333333333333333
2018-09-03,2018-08-24,2018-08-22,6,EC,SA,2,0,0,Ma̱ana,589.08,0.0,0.0,0.0,1,September,August,12,0.1538461538461538
2018-08-24,2018-08-23,2018-08-22,3,EC,HD,2,1,1,Tarde,527.16,21.96,0.0,0.0,1,August,August,2,0.3333333333333333
2018-08-25,2018-08-24,2018-08-22,2,EM,MPA,3,0,0,Tarde,321.8,15.2,38.0,0.0,2,August,August,3,0.5
2018-08-25,2018-08-24,2018-08-22,2,EM,MPA,3,0,0,Tarde,251.28,11.92,29.8,0.0,2,August,August,3,0.5
2018-09-03,2018-08-23,2018-08-22,4,DSC,PC,2,0,0,Noche,461.78,24.84,62.08,62.08,1,September,August,12,0.0769230769230768
2018-09-06,2018-09-05,2018-08-23,3,EC,PC,2,2,0,Ma̱ana,646.86,34.44,86.1,86.1,1,September,August,14,0.8666666666666667
2018-08-29,2018-08-23,2018-08-23,4,EC,PC,3,1,0,Tarde,628.36,33.6,84.0,84.0,1,August,August,6,0.0
2018-08-29,2018-08-28,2018-08-23,4,EC,PC,3,1,0,Tarde,628.36,33.6,84.0,84.0,1,August,August,6,0.7142857142857143
2018-09-10,2018-09-09,2018-08-23,5,EC,MPA,2,2,0,Tarde,739.1500000000001,34.95,87.4,0.0,1,September,August,18,0.8947368421052632
2018-08-29,2018-08-25,2018-08-23,4,EC,PC,4,0,0,Tarde,611.68,32.72,81.8,81.8,1,August,August,6,0.2857142857142857
2018-08-31,2018-08-27,2018-08-23,2,EC,PC,2,0,0,Tarde,243.28,13.06,32.68,32.68,1,August,August,8,0.4444444444444444
2018-09-01,2018-08-27,2018-08-23,3,EC,HD,2,0,0,Tarde,321.59001,13.41,0.0,0.0,1,September,August,9,0.4
2018-09-07,2018-09-06,2018-08-23,7,DSC,PC,3,0,0,Tarde,730.66,39.41,98.42,98.42,2,September,August,15,0.875
2018-09-07,2018-09-06,2018-08-23,7,DSC,PC,3,0,0,Tarde,730.66,39.41,98.42,98.42,2,September,August,15,0.875
2018-08-25,2018-08-25,2018-08-23,6,DSC,MPC,4,0,0,Noche,793.3600200000001,37.62,0.0,94.02,1,August,August,2,0.6666666666666667
2018-08-29,2018-08-27,2018-08-24,4,EC,PC,2,0,0,Tarde,468.0,25.16,62.92,62.92,1,August,August,5,0.5
2018-09-09,2018-08-25,2018-08-24,2,DSC,SA,2,1,0,Ma̱ana,237.02,0.0,0.0,0.0,1,September,August,16,0.0588235294117647
2018-09-11,2018-09-10,2018-08-25,5,EC,SA,2,0,0,Ma̱ana,330.07,0.0,0.0,0.0,1,September,August,17,0.8888888888888888
2018-09-10,2018-08-28,2018-08-25,3,DVM,MPA,2,0,0,Ma̱ana,364.62,17.31,43.26,0.0,1,September,August,16,0.1764705882352941
2018-09-08,2018-09-04,2018-08-25,3,DSC,MPA,3,1,0,Ma̱ana,536.00001,25.29,63.21,0.0,1,September,August,14,0.6666666666666667
2018-09-09,2018-08-27,2018-08-25,2,DVM,HD,2,0,0,Ma̱ana,224.38,9.34,0.0,0.0,1,September,August,15,0.125
2018-09-11,2018-08-30,2018-08-26,2,DSC,HD,2,0,0,Ma̱ana,199.52,8.32,0.0,0.0,1,September,August,16,0.2352941176470588
2018-09-09,2018-09-08,2018-08-08,8,EM,PC,2,1,0,Ma̱ana,1461.68,78.0,194.96,194.96,1,September,August,32,0.9393939393939394
2018-09-10,2018-09-02,2018-08-25,3,DSC,SA,2,0,0,Ma̱ana,273.48,0.0,0.0,0.0,1,September,August,16,0.4705882352941176
2018-09-03,2018-09-02,2018-08-26,3,EM,MPA,2,0,0,Ma̱ana,375.3,17.79,44.52,0.0,1,September,August,8,0.7777777777777778
2018-08-31,2018-08-30,2018-08-27,2,DSC,PC,4,0,0,Ma̱ana,454.24,21.36,53.4,0.0,1,August,August,4,0.6
2018-09-15,2018-08-28,2018-08-28,1,DSC,SA,2,0,0,Tarde,84.0,0.0,0.0,0.0,2,September,August,18,0.0
2018-09-15,2018-08-28,2018-08-28,1,DSC,SA,2,1,0,Tarde,84.0,0.0,0.0,0.0,2,September,August,18,0.0
2018-08-28,2018-08-28,2018-08-28,3,EC,PC,2,2,0,Noche,337.56999,18.15,45.39,45.39,1,August,August,0,0.0
2018-09-01,2018-08-31,2018-08-29,2,EC,MPA,3,0,0,Tarde,240.96,11.44,28.6,0.0,1,September,August,3,0.5
2018-09-02,2018-08-31,2018-08-29,5,DSC,MPC,2,0,0,Tarde,424.15,20.3,0.0,50.8,1,September,August,4,0.4
2018-09-01,2018-08-31,2018-08-29,1,EC,SA,2,2,0,Noche,138.95,0.0,0.0,0.0,1,September,August,3,0.5
2018-08-30,2018-08-29,2018-08-29,3,EM,HD,2,0,0,Noche,291.6,12.15,0.0,0.0,1,August,August,1,0.0
2018-08-30,2018-08-31,2018-08-29,1,EC,MPC,3,0,0,Noche,126.5,6.0,0.0,15.0,1,August,August,1,1.0
2018-09-01,2018-08-31,2018-08-29,1,EC,HD,2,0,0,Noche,107.81,4.49,0.0,0.0,1,September,August,3,0.5
2018-09-01,2018-08-31,2018-08-29,4,EC,SA,2,0,0,Noche,415.28,0.0,0.0,0.0,1,September,August,3,0.5
2018-09-07,2018-09-06,2018-08-29,2,EC,HD,3,0,0,Noche,351.36,14.64,0.0,0.0,1,September,August,9,0.8
2018-09-03,2018-09-02,2018-08-29,3,EM,SA,2,0,0,Noche,311.04,0.0,0.0,0.0,1,September,August,5,0.6666666666666667
2018-09-06,2018-09-05,2018-08-29,3,EC,SA,2,0,0,Noche,401.67999,0.0,0.0,0.0,1,September,August,8,0.7777777777777778
2018-09-03,2018-08-30,2018-08-30,1,EM,SA,2,0,0,Ma̱ana,128.84,0.0,0.0,0.0,1,September,August,4,0.0
2018-08-31,2018-08-30,2018-08-30,2,EC,HD,2,0,0,Noche,222.82,9.28,0.0,0.0,1,August,August,1,0.0
2018-09-15,2018-09-07,2018-08-31,1,EC,SA,2,0,0,Tarde,93.96,0.0,0.0,0.0,1,September,August,15,0.4375
2018-09-07,2018-09-07,2018-08-31,5,EC,MPA,3,0,0,Tarde,720.1999999999999,34.1,85.19999999999999,0.0,1,September,August,7,0.875
2018-09-13,2018-09-12,2018-08-31,3,EC,SA,3,1,0,Noche,458.00001,0.0,0.0,0.0,1,September,August,13,0.8571428571428572
2018-09-01,2018-08-31,2018-08-31,1,EC,HD,2,1,0,Noche,130.56,5.44,0.0,0.0,1,September,August,1,0.0
2018-09-03,2018-09-02,2018-08-31,3,EM,HD,2,2,0,Ma̱ana,570.96999,23.79,0.0,0.0,1,September,August,3,0.5
2018-09-06,2018-09-05,2018-09-01,3,EC,HD,2,0,0,Ma̱ana,438.65001,18.27,0.0,0.0,1,September,September,5,0.6666666666666667
2018-09-10,2018-09-10,2018-09-03,2,DSC,MPA,2,0,0,Ma̱ana,161.7,7.76,19.38,0.0,1,September,September,7,0.875
2018-09-14,2018-09-13,2018-08-20,2,EM,HD,2,0,0,Ma̱ana,226.48,9.44,0.0,0.0,1,September,August,25,0.9230769230769232
2018-09-14,2018-09-13,2018-09-03,2,DSC,MPA,2,0,0,Tarde,226.34,10.76,26.9,0.0,1,September,September,11,0.8333333333333334
2018-09-07,2018-09-03,2018-09-03,3,EC,PC,2,0,0,Tarde,221.09001,12.03,30.09,30.09,1,September,September,4,0.0
2018-09-15,2018-09-14,2018-09-03,1,EC,SA,2,0,0,Tarde,93.96,0.0,0.0,0.0,1,September,September,12,0.8461538461538461
2018-09-07,2018-09-06,2018-09-03,2,EC,SA,2,0,0,Tarde,270.0,0.0,0.0,0.0,1,September,September,4,0.6
2018-09-06,2018-09-05,2018-09-03,3,EC,MPA,2,1,0,Noche,384.66,18.24,45.6,0.0,1,September,September,3,0.5
2018-09-15,2018-09-14,2018-09-04,1,EC,SA,2,0,0,Ma̱ana,93.96,0.0,0.0,0.0,1,September,September,11,0.8333333333333334
2018-09-07,2018-09-06,2018-09-04,2,EC,PC,2,0,2,Noche,314.2,16.8,42.0,42.0,1,September,September,3,0.5
2018-09-07,2018-09-06,2018-09-04,2,EC,MPA,2,0,0,Noche,257.3,12.2,30.5,0.0,1,September,September,3,0.5
2018-09-07,2018-09-06,2018-09-04,2,EM,SA,2,0,0,Ma̱ana,303.16,0.0,0.0,0.0,1,September,September,3,0.5
2018-09-07,2018-09-05,2018-09-05,2,EC,MPA,2,0,0,Ma̱ana,257.3,12.2,30.5,0.0,2,September,September,2,0.0
2018-09-07,2018-09-05,2018-09-05,2,EC,MPA,2,0,0,Ma̱ana,257.3,12.2,30.5,0.0,2,September,September,2,0.0
2018-09-11,2018-09-10,2018-09-05,3,EC,PC,4,0,0,Ma̱ana,199.38,10.89,27.24,27.24,1,September,September,6,0.7142857142857143
2018-09-07,2018-09-06,2018-09-05,2,EC,SA,3,0,0,Tarde,281.0,0.0,0.0,0.0,1,September,September,2,0.3333333333333333
2018-09-09,2018-09-08,2018-09-05,2,EM,SA,2,0,0,Noche,204.92,0.0,0.0,0.0,1,September,September,4,0.6
2018-09-15,2018-09-07,2018-09-05,1,DSC,SA,2,0,0,Noche,78.32,0.0,0.0,0.0,2,September,September,10,0.1818181818181817
2018-09-15,2018-09-07,2018-09-05,1,DSC,SA,2,0,0,Noche,78.32,0.0,0.0,0.0,2,September,September,10,0.1818181818181817
2018-09-15,2018-09-07,2018-09-05,1,EC,SA,2,0,0,Noche,70.58,0.0,0.0,0.0,2,September,September,10,0.1818181818181817
2018-09-15,2018-09-07,2018-09-05,1,EC,SA,2,0,0,Noche,70.58,0.0,0.0,0.0,2,September,September,10,0.1818181818181817
2018-09-07,2018-09-06,2018-09-05,2,EC,SA,2,2,0,Noche,432.78,0.0,0.0,0.0,1,September,September,2,0.3333333333333333
2018-09-07,2018-09-06,2018-09-06,2,EC,SA,2,0,1,Tarde,298.48,0.0,0.0,0.0,1,September,September,1,0.0
2018-09-13,2018-09-12,2018-09-06,3,EC,PC,4,0,0,Tarde,469.80999,25.11,62.79,62.79,1,September,September,7,0.75
2018-09-15,2018-09-07,2018-09-06,1,DSM,SA,2,0,0,Tarde,83.92,0.0,0.0,0.0,2,September,September,9,0.0999999999999999
2018-09-15,2018-09-07,2018-09-06,1,DSM,SA,2,0,0,Tarde,83.92,0.0,0.0,0.0,2,September,September,9,0.0999999999999999
2018-09-13,2018-09-12,2018-09-06,3,EM,MPA,3,0,0,Noche,284.91999,13.59,33.99,0.0,1,September,September,7,0.75
2018-09-15,2018-09-10,2018-09-07,1,EC,SA,2,0,0,Ma̱ana,93.96,0.0,0.0,0.0,1,September,September,8,0.3333333333333333
2018-09-08,2018-09-07,2018-09-07,1,EC,SA,2,0,0,Ma̱ana,130.0,0.0,0.0,0.0,1,September,September,1,0.0
2018-09-13,2018-09-07,2018-09-07,4,EC,PC,2,1,0,Tarde,482.89,25.96,64.84,64.84,1,September,September,6,0.0
2018-09-13,2018-09-12,2018-09-10,3,EM,PC,4,0,0,Ma̱ana,492.60999,26.31,65.78999999999999,65.78999999999999,1,September,September,3,0.5
2018-09-15,2018-09-12,2018-09-11,1,EC,HD,2,0,0,Tarde,105.08,4.38,0.0,0.0,1,September,September,4,0.1999999999999999
2018-09-13,2018-09-12,2018-09-12,3,DSC,MPA,2,1,0,Tarde,443.82,21.0,52.47,0.0,1,September,September,1,0.0
2020-07-02,2020-03-12,2019-11-15,3,EC,PC,4,0,0,Ma̱ana,736.3499999999999,39.150000000000006,97.86,97.86,1,July,November,230,0.5108225108225108
2020-07-02,2020-03-12,2019-11-15,3,EC,PC,4,0,0,Ma̱ana,736.3499999999999,39.150000000000006,97.86,97.86,1,July,November,230,0.5108225108225108
2020-07-02,2020-06-24,2019-11-15,3,EC,PC,1,0,0,Ma̱ana,304.26,16.41,41.01,41.01,2,July,November,230,0.961038961038961
2020-07-02,2020-06-24,2019-11-15,3,EC,PC,1,0,0,Ma̱ana,304.26,16.41,41.01,41.01,2,July,November,230,0.961038961038961
2020-07-02,2020-05-27,2019-11-15,3,EC,PC,2,0,0,Ma̱ana,370.38,19.89,49.74,49.74,2,July,November,230,0.8398268398268398
2020-07-02,2020-05-27,2019-11-15,3,EC,PC,2,0,0,Ma̱ana,370.38,19.89,49.74,49.74,2,July,November,230,0.8398268398268398
2020-06-26,2020-01-13,2019-12-20,2,EC,HD,3,0,0,Ma̱ana,434.16,18.1,0.0,0.0,1,June,December,189,0.1263157894736841
2020-06-26,2020-01-13,2019-12-20,2,EC,HD,3,0,0,Ma̱ana,434.16,18.1,0.0,0.0,1,June,December,189,0.1263157894736841
2020-07-01,2020-01-13,2020-01-07,2,EM,SA,3,0,0,Ma̱ana,429.6,0.0,0.0,0.0,1,July,January,176,0.0338983050847457
2020-07-01,2020-01-13,2020-01-07,2,EM,SA,3,0,0,Ma̱ana,429.6,0.0,0.0,0.0,1,July,January,176,0.0338983050847457
2020-07-04,2020-06-30,2020-01-08,7,EC,MPA,3,0,0,Ma̱ana,1669.57,78.47,196.21,0.0,1,July,January,178,0.9720670391061452
2020-07-04,2020-06-30,2020-01-08,7,EC,MPA,3,0,0,Ma̱ana,1669.57,78.47,196.21,0.0,1,July,January,178,0.9720670391061452
2020-06-29,2020-06-19,2020-01-09,14,DSM,PC,3,0,0,Ma̱ana,1371.06004,74.06,184.94,184.94,1,June,January,172,0.9364161849710982
2020-06-29,2020-06-19,2020-01-09,14,DSM,PC,3,0,0,Ma̱ana,1371.06004,74.06,184.94,184.94,1,June,January,172,0.9364161849710982
2020-08-05,2020-02-13,2020-01-12,5,DSC,MPC,2,0,1,Ma̱ana,726.7,34.4,0.0,85.95,1,August,January,206,0.1545893719806763
2020-08-05,2020-02-13,2020-01-12,5,DSC,MPC,2,0,1,Ma̱ana,726.7,34.4,0.0,85.95,1,August,January,206,0.1545893719806763
2020-08-05,2020-02-13,2020-01-12,5,DSC,MPC,2,0,1,Ma̱ana,726.7,34.4,0.0,85.95,1,August,January,206,0.1545893719806763
2020-08-05,2020-02-13,2020-01-12,5,DSC,MPC,2,0,1,Ma̱ana,726.7,34.4,0.0,85.95,1,August,January,206,0.1545893719806763
2020-06-25,2020-05-17,2020-01-10,3,EC,PC,2,1,1,Ma̱ana,320.72001,17.28,43.2,43.2,3,June,January,167,0.7619047619047619
2020-06-25,2020-05-17,2020-01-10,3,EC,PC,2,1,1,Ma̱ana,320.72001,17.28,43.2,43.2,3,June,January,167,0.7619047619047619
2020-06-25,2020-05-17,2020-01-10,3,DSC,PC,2,0,0,Ma̱ana,320.72001,17.28,43.2,43.2,3,June,January,167,0.7619047619047619
2020-06-25,2020-05-17,2020-01-10,3,DSC,PC,2,0,0,Ma̱ana,320.72001,17.28,43.2,43.2,3,June,January,167,0.7619047619047619
2020-06-25,2020-05-17,2020-01-10,3,DSC,PC,2,0,0,Ma̱ana,320.72001,17.28,43.2,43.2,3,June,January,167,0.7619047619047619
2020-06-25,2020-05-17,2020-01-10,3,DSC,PC,2,0,0,Ma̱ana,320.72001,17.28,43.2,43.2,3,June,January,167,0.7619047619047619
2020-07-04,2020-02-18,2020-01-10,7,EC,MPC,2,0,0,Ma̱ana,630.77,30.17,0.0,75.39,1,July,January,176,0.2203389830508474
2020-07-04,2020-02-18,2020-01-10,7,EC,MPC,2,0,0,Ma̱ana,630.77,30.17,0.0,75.39,1,July,January,176,0.2203389830508474
2020-07-02,2020-06-24,2020-01-13,7,EC,PC,3,0,0,Ma̱ana,873.04,46.9,117.18,117.18,1,July,January,171,0.9476744186046512
2020-07-02,2020-06-24,2020-01-13,7,EC,PC,3,0,0,Ma̱ana,873.04,46.9,117.18,117.18,1,July,January,171,0.9476744186046512
2020-07-02,2020-06-24,2020-01-13,7,EC,PC,3,0,0,Ma̱ana,873.04,46.9,117.18,117.18,1,July,January,171,0.9476744186046512
2020-07-02,2020-06-24,2020-01-13,7,EC,PC,3,0,0,Ma̱ana,873.04,46.9,117.18,117.18,1,July,January,171,0.9476744186046512
2020-07-02,2020-06-24,2020-01-13,7,EC,PC,2,0,0,Ma̱ana,630.21,34.09,85.19,85.19,1,July,January,171,0.9476744186046512
2020-07-02,2020-06-24,2020-01-13,7,EC,PC,2,0,0,Ma̱ana,630.21,34.09,85.19,85.19,1,July,January,171,0.9476744186046512
2020-08-24,2020-07-29,2020-01-14,6,EC,MPA,3,0,0,Ma̱ana,803.52,38.1,95.16,0.0,1,August,January,223,0.8794642857142857
2020-08-24,2020-07-29,2020-01-14,6,EC,MPA,3,0,0,Ma̱ana,803.52,38.1,95.16,0.0,1,August,January,223,0.8794642857142857
2020-08-16,2020-05-27,2020-01-14,6,EC,PC,4,0,0,Ma̱ana,1110.54,59.22,148.07999999999998,148.07999999999998,1,August,January,215,0.6203703703703703
2020-08-16,2020-05-27,2020-01-14,6,EC,PC,4,0,0,Ma̱ana,1110.54,59.22,148.07999999999998,148.07999999999998,1,August,January,215,0.6203703703703703
2020-07-02,2020-05-10,2020-01-16,8,EC,MPC,1,0,0,Ma̱ana,489.36,23.68,0.0,59.2,1,July,January,168,0.680473372781065
2020-07-02,2020-05-10,2020-01-16,8,EC,MPC,1,0,0,Ma̱ana,489.36,23.68,0.0,59.2,1,July,January,168,0.680473372781065
2020-06-27,2020-06-23,2020-01-16,3,EC,PC,2,0,0,Ma̱ana,270.09000000000003,14.61,36.51,36.51,1,June,January,163,0.9695121951219512
2020-06-27,2020-06-23,2020-01-16,3,EC,PC,2,0,0,Ma̱ana,270.09000000000003,14.61,36.51,36.51,1,June,January,163,0.9695121951219512
2020-07-19,2020-04-25,2020-01-16,5,EC,PC,2,0,0,Ma̱ana,553.8000000000001,29.8,74.5,74.5,1,July,January,185,0.5376344086021505
2020-07-19,2020-04-25,2020-01-16,5,EC,PC,2,0,0,Ma̱ana,553.8000000000001,29.8,74.5,74.5,1,July,January,185,0.5376344086021505
2020-06-23,2020-03-01,2020-01-19,2,EC,MPA,2,1,0,Ma̱ana,460.58,21.66,54.14,0.0,1,June,January,156,0.267515923566879
2020-06-23,2020-03-01,2020-01-19,2,EC,MPA,2,1,0,Ma̱ana,460.58,21.66,54.14,0.0,1,June,January,156,0.267515923566879
2020-06-21,2020-05-14,2020-01-21,7,DSC,PC,2,0,0,Ma̱ana,727.7199999999999,39.2,98.07,98.07,1,June,January,152,0.7450980392156863
